我的推荐,#genre#
凤凰资讯,https://haoyunlai.serv00.net/Smartv-1.php?id=phoenixinfo_hd
凤凰香港,https://haoyunlai.serv00.net/Smartv-1.php?id=hkphoenix_twn
HOY78,https://haoyunlai.serv00.net/Smartv-1.php?id=hoycaijing_twn
无线新闻,https://haoyunlai.serv00.net/Smartv-1.php?id=inews_twn
翡翠,https://haoyunlai.serv00.net/Smartv-1.php?id=jade_twn
华丽,https://haoyunlai.serv00.net/Smartv-1.php?id=Wlt
华丽,https://haoyunlai.serv00.net/Smartv-1.php?id=Tvbjade
明珠,https://haoyunlai.serv00.net/Smartv-1.php?id=pearl_twn
娱乐新闻,https://haoyunlai.serv00.net/Smartv-1.php?id=Tvbentertainment
千禧经典,https://haoyunlai.serv00.net/Smartv-1.php?id=Tvbclassic
VIUTV,https://haoyunlai.serv00.net/Smartv-1.php?id=viusix_twn
RTHK-31,https://haoyunlai.serv00.net/Smartv-1.php?id=rhk31_twn
RTHK-32,https://haoyunlai.serv00.net/Smartv-1.php?id=rhk32_twn
美亚电影,https://haoyunlai.serv00.net/Smartv-1.php?id=meiyamovie_twn
天映经典,https://haoyunlai.serv00.net/Smartv-1.php?id=Celestialindo
天映经典,https://haoyunlai.serv00.net/Smartv-1.php?id=Celestial
天映经典,https://haoyunlai.serv00.net/Smartv-1.php?id=Celestial2


公视,http://al-hk1.jdiptv.cc/live/gs3.m3u8?kdstime=1737437454&kdssign=6848ae31dedb97d3c245da8a8e1ee0c3
公视,http://al-hk1.jdiptv.cc/live/gs3.m3u8?kdstime=1737450012&kdssign=f7e8e8c38ddf2adb472ffe6784f897fc
龙华电影,https://haoyunlai.serv00.net/Smartv-1.php?id=xingwei_movie
龙祥电影,https://haoyunlai.serv00.net/Smartv-1.php?id=lungxiangtime_twn
纬来电影,https://haoyunlai.serv00.net/Smartv-1.php?id=videolandmovie
东森电影,https://haoyunlai.serv00.net/Smartv-1.php?id=ettvmovie
Astr爱奇,https://haoyunlai.serv00.net/Smartv-1.php?id=Qiyi
AstrQJ国,https://haoyunlai.serv00.net/Smartv-1.php?id=Quanjia
Astr欢喜,https://haoyunlai.serv00.net/Smartv-1.php?id=Huahee
中天新闻,https://haoyunlai.serv00.net/Smartv-1.php?id=ctinews
东森新闻,https://haoyunlai.serv00.net/Smartv-1.php?id=ettvnews
Tvbs新闻,https://haoyunlai.serv00.net/Smartv-1.php?id=tvbs_n
寰宇新闻,https://haoyunlai.serv00.net/Smartv-1.php?id=huanyuxinwen_twn
非凡新闻,https://haoyunlai.serv00.net/Smartv-1.php?id=feifannews_twn
民视新闻,https://haoyunlai.serv00.net/Smartv-1.php?id=ftvnew_taiwan
公视,https://haoyunlai.serv00.net/Smartv-1.php?id=ctv_taiwan
民视,https://haoyunlai.serv00.net/Smartv-1.php?id=ftvhd_taiwan
台视,https://haoyunlai.serv00.net/Smartv-1.php?id=ttv_taiwan
台视综合,https://haoyunlai.serv00.net/Smartv-1.php?id=ttvzhonghe
八大第一,https://haoyunlai.serv00.net/Smartv-1.php?id=badafirst
八大综合,https://haoyunlai.serv00.net/Smartv-1.php?id=badazhonghe
八大戏剧,https://haoyunlai.serv00.net/Smartv-1.php?id=badadrama
中天综合,https://haoyunlai.serv00.net/Smartv-1.php?id=ctizhonghe
中天娱乐,https://haoyunlai.serv00.net/Smartv-1.php?id=ctient
东森综合,https://haoyunlai.serv00.net/Smartv-1.php?id=ettvzhonghe
东森戏剧,https://haoyunlai.serv00.net/Smartv-1.php?id=ettvdrama
东森电影,https://haoyunlai.serv00.net/Smartv-1.php?id=ettvmovie
东森洋片,https://haoyunlai.serv00.net/Smartv-1.php?id=ettvwestern
东森财经,https://haoyunlai.serv00.net/Smartv-1.php?id=ettvcaijing_twn
龙祥电影,https://haoyunlai.serv00.net/Smartv-1.php?id=lungxiangtime_twn
龙华戏剧,https://haoyunlai.serv00.net/Smartv-1.php?id=lunghuaxiju_twn
龙华电影,https://haoyunlai.serv00.net/Smartv-1.php?id=xingwei_movie
龙华偶像,https://haoyunlai.serv00.net/Smartv-1.php?id=lunghuaidol_twn
龙华洋片,https://haoyunlai.serv00.net/Smartv-1.php?id=lunghuawestern_twn
纬来电影,https://haoyunlai.serv00.net/Smartv-1.php?id=videolandmovie
纬来日本,https://haoyunlai.serv00.net/Smartv-1.php?id=videolandjapan
三立台湾,https://haoyunlai.serv00.net/Smartv-1.php?id=sanlitaiwan
三立戏剧,https://haoyunlai.serv00.net/Smartv-1.php?id=sanlixiju_twn
三立综合,https://haoyunlai.serv00.net/Smartv-1.php?id=sanlizhonghe
EYE-戏剧,https://haoyunlai.serv00.net/Smartv-1.php?id=eyetvxiju_twn
ELTa影剧,https://haoyunlai.serv00.net/Smartv-1.php?id=eltayingju_twn
Tvbs欢乐,https://haoyunlai.serv00.net/Smartv-1.php?id=tvbshuanle_twn
寰宇财经,https://haoyunlai.serv00.net/Smartv-1.php?id=huanyutaiwan_twn
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx
凤凰中文,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzw
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct2
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct4
TVB J2,http://php.jdshipin.com:8880/TVOD/iptv.php?id=j2
TVB Plus,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbp
重温经典,http://php.jdshipin.com:8880/TVOD/iptv.php?id=cwjd
HOY TV,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hoytv
RHK31,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk31
RHK32,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk32
CCTV-1,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk33
凤凰资讯,http://cdn5.1678520.xyz/live/live2.1.php?id=fhzx
凤凰中文,http://cdn5.1678520.xyz/live/live2.1.php?id=fhzw
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰卫视,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
星空卫视,http://ali.hlspull.yximgs.com/live/facf94ac3441dc4e5f8e48d1eeb18045.flv
星空卫视,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct
TVB无线新闻,http://php.jdshipin.com/TVOD/iptv.php?id=wxxwt
RTHK-34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream04/streamPlaylist.m3u8
RTHK-35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
nowsports,https://stream1.freetv.fun/nowsports-1.ctv
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
耀才财经频道,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8

翡翠台,http://m.osvs.asia:8000/bysid/1
ViuTV6,http://m.osvs.asia:8000/bysid/96
ViuTV,http://m.osvs.asia:8000/bysid/99
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct3
翡翠台北美版(TVB J1),http://php.jdshipin.com/TVOD/iptv.php?id=j1
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv
HOY TV,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
重温经典,http://php.jdshipin.com/TVOD/iptv.php?id=cwjd
澳视澳门,http://php.jdshipin.com/TVOD/iptv.php?id=asam
澳视卫星,http://php.jdshipin.com/TVOD/iptv.php?id=as
无线翡翠,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
无线华丽,http://php.jdshipin.com/smt.php?id=Tvbjade
无线华丽,http://php.jdshipin.com:8880/TVOD/iptv.php?id=huali
新视觉HD,http://120.76.248.139/live/bfgd/4200000249.m3u8
星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193

无线星河,http://php.jdshipin.com/smt.php?id=Xinhe
千禧经典,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbc
重温经典,http://php.jdshipin.com:8880/TVOD/iptv.php?id=cwjd
Astr剧集,http://php.jdshipin.com:8880/TVOD/iptv.php?id=aod
RTHK-34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream04/streamPlaylist.m3u8
RTHK-35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
香港_C+_,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
澳门莲花,http://php.jdshipin.com:8880/amlh.php
澳视澳门,http://grandprix2023.asuscomm.com:8891/bysid/91.m3u8
澳视葡语,http://grandprix2023.asuscomm.com:8891/bysid/92.m3u8
澳门资讯,http://grandprix2023.asuscomm.com:8891/bysid/94.m3u8
澳门mac,http://grandprix2023.asuscomm.com:8891/bysid/96.m3u8
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
环球电视,http://zb.xzxwhcb.com:9999/hls/world.m3u8
NHK新闻英,http://61.221.215.25:8800/hls/51/index.m3u8
CHC影迷电影,http://113.195.172.192:808/hls/112/index.m3u8
CHC家庭影院,http://113.195.172.192:808/hls/113/index.m3u8
CHC动作电影,http://113.195.172.192:808/hls/114/index.m3u8
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct3
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct
翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
翡翠台,http://beishan008.asuscomm.com:8889/bysid/1.m3u8$LR•IPV4『线路11』
翡翠台,http://122.152.202.33/s/81a8a44f/index.m3u8?id=53$LR•IPV4『线路19』
翡翠台4K,http://cdn.132.us.kg/live/fct4k/stream.m3u8
TVB翡翠剧集,http://ali.hlspull.yximgs.com/live/l3w1tt2dkzvpukkliu64ah00b42-golive.flv
TVB无线华丽,http://php.jdshipin.com/TVOD/iptv.php?id=huali
TVB无线功夫,https://lb-mvtv-live.v2h-cdn.com/redirect/asia_action1/1asia_action.stream?type=m3u8
TVB无线新闻,http://php.jdshipin.com:8880/smt.php?id=inews_twn

TVB无线新闻,http://grandprix2023.asuscomm.com:8892/bysid/83.m3u8
TVB无线新闻,https://cdn.iptv8k.top/dl/jspd.php?id=2&time=20240926215313&ip=111.229.253.40$LR•IPV4『线路1』
TVB星河,http://php.jdshipin.com:8880/smt.php?id=Xinhe
TVB Plus,http://cdn.132.us.kg/live/tvbp/stream.m3u8
TVB Plus,https://stream1.freetv.fun/tvb-j2-1.m3u8
TVB明珠台,http://grandprix2023.asuscomm.com:8892/bysid/2.m3u8
TVB明珠台,http://1b6467f415.iok.la:9931/tsfile/live/1009_1.m3u8
TVB明珠台,http://grandprix2023.asuscomm.com:8892/bysid/2.m3u8
TVBJ1,http://cdn3.132.us.kg/live/j1/stream.m3u8
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv
VIUTV,http://php.jdshipin.com:8880/TVOD/iptv.php?id=viutv
ViuTV,http://m.osvs.asia:8000/bysid/99
ViuTV6,http://m.osvs.asia:8000/bysid/96
美亚电影,p3p://167.114.175.6:55331/655f8ccc0007d2578e70f934113a2428
美亚电影,p3p://108.181.32.169:54829/642525310003ad3cea72ca2155c734c3
HOY 77,http://cdn.132.us.kg/live/hoy/stream.m3u8
HOY 77,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv
香港面包,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx

澳视澳门,http://cdn.132.us.kg/live/asam/stream.m3u8
澳门Mac,http://cdn.132.us.kg/live/as/stream.m3u8
澳视澳门,http://grandprix2023.asuscomm.com:8891/bysid/91.m3u8
澳门莲花,http://php.jdshipin.com:8880/amlh.php
澳门莲花,http://php.jdshipin.com/amlh.php
澳视澳门,http://grandprix2023.asuscomm.com:8891/bysid/91.m3u8
澳视葡语,http://grandprix2023.asuscomm.com:8891/bysid/92.m3u8
澳门资讯,http://grandprix2023.asuscomm.com:8891/bysid/94.m3u8
澳门Mac,http://grandprix2023.asuscomm.com:8891/bysid/96.m3u8
RTHK-34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream04/streamPlaylist.m3u8
RTHK-35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
Now新闻,http://hotelplay.net/live/pmb8krf68n4z/4d8cf4af8de3574c/477070.m3u8
Plus综合,http://hotelplay.net/live/pmb8krf68n4z/4d8cf4af8de3574c/476931.m3u8
Plus综合,http://hotelplay.net/live/pmb8krf68n4z/4d8cf4af8de3574c/476933.m3u8
tvb1综合,http://hotelplay.net/live/pmb8krf68n4z/4d8cf4af8de3574c/476199.m3u8
无线翡翠,http://hotelplay.net/live/pmb8krf68n4z/4d8cf4af8de3574c/476927.m3u8
无线明珠,http://hotelplay.net/live/pmb8krf68n4z/4d8cf4af8de3574c/476935.m3u8
无线星河,http://hotelplay.net/live/pmb8krf68n4z/4d8cf4af8de3574c/476200.m3u8
无线经典,http://hotelplay.net/live/pmb8krf68n4z/4d8cf4af8de3574c/476210.m3u8
无线亚剧,http://hotelplay.net/live/pmb8krf68n4z/4d8cf4af8de3574c/477549.m3u8
台视新闻,http://hotelplay.net/live/pmb8krf68n4z/4d8cf4af8de3574c/476268.m3u8
ELTA体2,http://hotelplay.net/live/pmb8krf68n4z/4d8cf4af8de3574c/488983.m3u8
无线新闻台,http://php.jdshipin.com/TVOD/iptv.php?id=tvbxw
TVB娱乐新闻台,http://php.jdshipin.com/TVOD/iptv.php?id=tvbylxw
重温经典,http://php.jdshipin.com/TVOD/iptv.php?id=cwjd
凤凰卫视频道,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰资讯频道,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
广东珠江频备,http://php.jdshipin.com/TVOD/iptv.php?id=gdzj
广东体育频备,http://php.jdshipin.com/TVOD/iptv.php?id=gdty
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰卫视,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct
TVB无线新闻,http://php.jdshipin.com/TVOD/iptv.php?id=wxxwt
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct3
翡翠台北美版(TVB J1),http://php.jdshipin.com/TVOD/iptv.php?id=j1
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv
HOY TV,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
重温经典,http://php.jdshipin.com/TVOD/iptv.php?id=cwjd
澳视澳门,http://php.jdshipin.com/TVOD/iptv.php?id=asam
澳视卫星,http://php.jdshipin.com/TVOD/iptv.php?id=as
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct3
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct
TVB无线华丽,http://php.jdshipin.com/TVOD/iptv.php?id=huali
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv
HOY 77,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
广东珠江,http://php.jdshipin.com/TVOD/iptv.php?id=gdzj
广东体育,http://php.jdshipin.com/TVOD/iptv.php?id=gdty
凤凰卫视,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
重温经典,http://php.jdshipin.com/TVOD/iptv.php?id=cwjd
无线新闻,http://php.jdshipin.com/TVOD/iptv.php?id=tvbxw
无线新闻.备用,http://php.jdshipin.com/TVOD/iptv.php?id=wxxwt
华丽翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=huali
TVB娱乐新闻台,http://php.jdshipin.com/TVOD/iptv.php?id=tvbylxw
重温经典,http://php.jdshipin.com/TVOD/iptv.php?id=cwjd
重温经典,http://php.jdshipin.com/TVOD/iptv.php?id=cwjd
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct3
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct4
TVB无线华丽,http://php.jdshipin.com/TVOD/iptv.php?id=huali
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv
HOY 77,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰卫视,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
CCTV1,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
凤凰卫视,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw2
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct3
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct4
TVB明珠,http://php.jdshipin.com/TVOD/iptv.php?id=mzt2
TVB无线新闻,http://php.jdshipin.com/TVOD/iptv.php?id=wxxwt
TVB娱乐新闻,http://php.jdshipin.com/TVOD/iptv.php?id=tvbylxw
VIU,http://php.jdshipin.com/TVOD/iptv.php?id=viutv
VIU,http://php.jdshipin.com/TVOD/iptv.php?id=viutv2
TaiwanPlus,http://211.75.171.121:8531/http/61.67.128.137:8081/hls/87/80/PtsTaiwanPlus4max.m3u8
Tvbs新聞台,http://211.75.171.121:8574/http/61.67.128.137:8081/hls/75/817/ch059.m3u8
Tvbs綜合台,http://211.75.171.121:8575/http/61.67.128.137:8081/hls/75/817/ch058.m3u8
Tvbs歡樂台,http://211.75.171.121:8527/http/61.67.128.137:8081/hls/65/807/ch017.m3u8
寰宇新聞台,http://211.75.171.121:8520/http/61.67.128.137:8081/hls/76/818/ch062.m3u8
東森新聞台,http://211.75.171.121:8533/http/61.67.128.137:8081/hls/63/805/ch010.m3u8
中天新聞台,http://211.75.171.121:8534/http/61.67.128.137:8081/hls/78/80/ch063max.m3u8
年代新聞台,http://211.75.171.121:8544/http/61.67.128.137:8081/hls/67/809/ch027.m3u8
三立新聞台,http://211.75.171.121:8537/http/61.67.128.137:8081/hls/65/807/ch018.m3u8
非凡新聞台,http://211.75.171.121:8623/http/61.67.128.137:8081/hls/75/817/ch057.m3u8
民視新聞台,http://211.75.171.121:8535/http/61.67.128.137:8081/hls/85/80/FtvNews4max.m3u8
壹電視新聞,http://211.75.171.121:8549/http/61.67.128.137:8081/hls/66/808/ch024.m3u8
華視電視台,http://211.75.171.121:8536/http/61.67.128.137:8081/hls/89/80/Cts4max.m3u8
中視電視台,http://211.75.171.121:8539/http/61.67.128.137:8081/hls/88/80/Ctv4max.m3u8
民視電視台,http://211.75.171.121:8567/http/61.67.128.137:8081/hls/85/80/Ftv4max.m3u8
公視電視台,http://211.75.171.121:8583/http/61.67.128.137:8081/hls/87/80/Pts4max.m3u8
東風衛視台,http://211.75.171.121:8523/http/61.67.128.137:8081/hls/68/810/ch031.m3u8
年代綜合台,http://211.75.171.121:8565/http/61.67.128.137:8081/hls/72/814/ch045.m3u8
非凡商業台,http://211.75.171.121:8545/http/61.67.128.137:8081/hls/74/816/ch056.m3u8
彭博財經台,http://211.75.171.121:8552/http/61.67.128.137:8078/hls/43/80/bloomber.m3u8
鳯凰資訊台,http://211.75.171.121:8576/http/61.67.128.137:8078/hls/20/80/phoenixif.m3u8
鳯凰中文台,http://211.75.171.121:8577/http/61.67.128.137:8078/hls/21/80/phoenixch.m3u8
中天綜合台,http://211.75.171.121:8521/http/61.67.128.137:8081/hls/67/809/ch025.m3u8
中天娛樂台,http://211.75.171.121:8551/http/61.67.128.137:8081/hls/67/809/ch026.m3u8
三立台湾台,http://211.75.171.121:8516/http/61.67.128.137:8081/hls/65/807/ch020.m3u8
三立都會台,http://211.75.171.121:8517/http/61.67.128.137:8081/hls/65/807/ch019.m3u8
八大第一台,http://211.75.171.121:8597/http/61.67.128.137:8088/hls/66/808/ch022.m3u8
八大綜合台,http://211.75.171.121:8598/http/61.67.128.137:8088/hls/66/808/ch021.m3u8
八大戲劇台,http://211.75.171.121:8513/http/61.67.128.137:8081/hls/66/808/ch023.m3u8
東森綜合台,http://211.75.171.121:8519/http/61.67.128.137:8081/hls/63/805/ch012.m3u8
東森戲劇台,http://211.75.171.121:8525/http/61.67.128.137:8081/hls/64/806/ch013.m3u8
東森超視台,http://211.75.171.121:8541/http/61.67.128.137:8081/hls/64/806/ch014.m3u8
東森幼幼台,http://211.75.171.121:8593/http/61.67.128.137:8088/hls/63/805/ch009.m3u8
緯來綜合台,http://211.75.171.121:8596/http/61.67.128.137:8088/hls/68/810/ch032.m3u8
緯來戲劇台,http://211.75.171.121:8529/http/61.67.128.137:8081/hls/69/811/ch033.m3u8
緯來育樂台,http://211.75.171.121:8563/http/61.67.128.137:8081/hls/68/810/ch030.m3u8
緯來體育台,http://211.75.171.121:8564/http/61.67.128.137:8081/hls/67/809/ch028.m3u8
龍華戲劇台,http://211.75.171.121:8506/http/61.67.128.137:8068/hls/13/80/cstv13.m3u8
龍華日韓台,http://211.75.171.121:8507/http/61.67.128.137:8068/hls/12/80/cstv12.m3u8
龍華偶像台,http://211.75.171.121:8508/http/61.67.128.137:8068/hls/11/80/cstv11.m3u8
HBO亞洲台,http://211.75.171.121:8558/http/61.67.128.137:8081/hls/71/813/ch041.m3u8
AXN亞洲台,http://211.75.171.121:8559/http/61.67.128.137:8081/hls/71/813/ch043.m3u8
龍華電影台,http://211.75.171.121:8509/http/61.67.128.137:8068/hls/10/80/cstv10.m3u8
緯來電影台,http://211.75.171.121:8581/http/61.67.128.137:8081/hls/69/811/ch035.m3u8
